sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31248,Ca9Zn4.5−xCuxSb9_ x=0.15,Ca9Zn4.35Cu0.15Sb9,700,,,0.000031691,0.0001302,0.78116,0.50823,31554.7000725758,0.0005349165,0.0006847721
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31248,Ca9Zn4.5−xCuxSb9_ x=0.15,Ca9Zn4.35Cu0.15Sb9,750,,,0.000033532,0.00013721,0.75189,0.56674,29822.2593343672,0.0005614513,0.00074672
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31248,Ca9Zn4.5−xCuxSb9_ x=0.15,Ca9Zn4.35Cu0.15Sb9,800,,,0.000035374,0.00014422,0.72262,0.62525,28269.3503703285,0.0005879858,0.000813686
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31248,Ca9Zn4.5−xCuxSb9_ x=0.15,Ca9Zn4.35Cu0.15Sb9,850,,,0.000037215,0.00015123,0.69334,0.68376,26870.8853956738,0.0006145509,0.000886363
27913,10.1021/acs.chemmater.6b02498,25099,10(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,350,5.3814e+26,0.00061381,0.000020665,0.000082687,1.0858,0.07855,48390.999274135,0.000330856,0.0003047118
27913,10.1021/acs.chemmater.6b02498,25099,10(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,400,5.467e+26,0.00056037,0.000022606,0.000089742,1.053,0.13097,44236.0435282668,0.0003562606,0.0003383291
27913,10.1021/acs.chemmater.6b02498,25099,10(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,450,5.5526e+26,0.00050693,0.000024547,0.000096796,1.0202,0.1834,40738.1757444902,0.0003816949,0.0003741374
27913,10.1021/acs.chemmater.6b02498,25099,10(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,500,5.6383e+26,0.00045349,0.000026488,0.00010385,0.98738,0.23582,37752.9447296889,0.0004071588,0.0004123628
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,550,,,0.00002843,0.0001109,0.95457,0.28825,35174.1118536757,0.0004325997,0.0004531881
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,600,,,0.000030371,0.00011796,0.92176,0.34067,32926.1466530572,0.0004581529,0.0004970414
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,650,,,0.000032312,0.00012501,0.88895,0.3931,30948.2545184452,0.0004836439,0.0005440619
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,700,,,0.000034253,0.00013207,0.85614,0.44552,29194.523107465,0.000509225,0.0005947918
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,750,,,0.000036194,0.00013912,0.82332,0.49794,27628.8887660938,0.0005347399,0.0006494921
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,800,,,0.000038136,0.00014618,0.79051,0.55037,26221.942521502,0.000560326,0.0007088158
27913,10.1021/acs.chemmater.6b02498,25101,11(a),31249,Ca9Zn4.5−xCuxSb9_ x=0.2,Ca9Zn4.3Cu0.3Sb9,850,,,0.000040077,0.00015323,0.7577,0.60279,24951.9674626344,0.000585858,0.0007732058
