sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,content,total thermal conductivity,Figure of merit Z
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,450,,,0.64914,1.5405,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,500,,,0.61679,1.6213,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,550,,,0.58748,1.7022,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,600,,,0.56085,1.783,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,650,,,0.53654,1.8638,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,700,,,0.51422,1.9447,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,30989,EuZn2Sb2,EuZn2Sb2,750,,,0.49371,2.0255,,,,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,350,,,0.89103,1.1223,2.0319,1.2e-8,0.00011604,,0.15056,,2.5603,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,400,,,0.79397,1.2595,1.8876,1.21e-8,0.00012349,,0.21914,,2.4087,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,450,,,0.71597,1.3967,1.7432,1.23e-8,0.00013094,,0.28772,,2.2571,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,500,,,0.65193,1.5339,1.5989,1.25e-8,0.00013839,,0.3563,,2.1055,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,550,,,0.59841,1.6711,1.4545,1.27e-8,0.00014583,,0.42488,,1.9539,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,600,,,0.55301,1.8083,1.3101,1.3e-8,0.00015328,,0.49346,,1.8023,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,650,,,0.51401,1.9455,1.1658,1.33e-8,0.00016073,,0.56204,,1.6507,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,700,,,0.48015,2.0827,1.0214,1.36e-8,0.00016818,,0.63062,,1.4991,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,750,,,0.45049,2.2198,0.87707,1.39e-8,0.00017563,,0.6992,,1.3475,
27907,10.1039/c7ta08869h,24856,Figure 4a,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,800,,,0.42427,2.357,0.73271,1.42e-8,0.00018308,,,,1.1959,
27907,10.1039/c7ta08869h,25068,Figure 5b,31100, EuZn2-xAgxSb2_ x=0,EuZn2Sb2,300,,,,,2.1763,,,,0.081986,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,350,,,1.469,0.68073,2.1052,9.8e-9,0.000081772,,0.082835,,3.1265,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,400,,,1.2997,0.7694,1.934,1.04e-8,0.000089483,,0.14732,,2.9446,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,450,,,1.1654,0.85807,1.7629,1.1e-8,0.000097194,,0.21182,,2.7627,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,500,,,1.0563,0.94674,1.5918,1.16e-8,0.0001049,,0.27631,,2.5809,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,550,,,0.96581,1.0354,1.4206,1.22e-8,0.00011262,,0.3408,,2.399,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,600,,,0.8896,1.1241,1.2495,1.29e-8,0.00012033,,0.40529,,2.2171,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,650,,,0.82454,1.2128,1.0784,1.35e-8,0.00012804,,0.46978,,2.0353,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,700,,,0.7684,1.3014,0.90724,1.42e-8,0.00013575,,0.53427,,1.8534,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,750,,,0.71937,1.3901,0.7361,1.48e-8,0.00014346,,0.59876,,1.6716,
27907,10.1039/c7ta08869h,24856,Figure 4a,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,800,,,0.67622,1.4788,0.56497,1.55e-8,0.00015117,,,,1.4897,
27907,10.1039/c7ta08869h,25068,Figure 5b,31101,EuZn2-xAgxSb2_ x=0.01,EuZn1.99Ag0.01Sb2,300,,,,,2.2763,,,,0.018345,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,300,,,2.2213,0.45018,,,,,-0.011576,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,350,,,1.926,0.51921,2.0004,7.6e-9,0.000062615,,0.045427,,3.4149,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,400,,,1.7,0.58824,1.8276,8.4e-9,0.000070116,,0.10243,,3.2254,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,450,,,1.5214,0.65727,1.6548,9.2e-9,0.000077618,,0.15943,,3.0359,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,500,,,1.3768,0.7263,1.482,1e-8,0.000085119,,0.21643,,2.8463,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,550,,,1.2573,0.79533,1.3091,1.08e-8,0.00009262,,0.27344,,2.6568,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,600,,,1.1569,0.86436,1.1363,1.16e-8,0.00010012,,0.33044,,2.4673,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,650,,,1.0714,0.93339,0.96351,1.24e-8,0.00010762,,0.38744,,2.2778,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,700,,,0.99761,1.0024,0.79069,1.32e-8,0.00011512,,0.44444,,2.0883,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,750,,,0.93336,1.0714,0.61787,1.4e-8,0.00012263,,0.50144,,1.8988,
27907,10.1039/c7ta08869h,24856,Figure 4a,31102, EuZn2xAgxSb2_ x=0.02,EuZn1.98Ag0.02Sb2,800,,,0.87681,1.1405,,1.48e-8,0.00013013,,,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,350,,,2.6847,0.37248,1.8484,5.8e-9,0.000046287,,0.026419,,3.9038,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,400,,,2.2666,0.44118,1.6914,6.7e-9,0.000054258,,0.076128,,3.6816,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,450,,,1.9612,0.50989,1.5344,7.6e-9,0.00006223,,0.12584,,3.4593,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,500,,,1.7283,0.57859,1.3774,8.5e-9,0.000070201,,0.17555,,3.2371,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,550,,,1.5449,0.6473,1.2204,9.4e-9,0.000078172,,0.22525,,3.0149,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,600,,,1.3966,0.716,1.0634,1.04e-8,0.000086143,,0.27496,,2.7926,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,650,,,1.2744,0.7847,0.90635,1.13e-8,0.000094115,,0.32467,,2.5704,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,700,,,1.1718,0.85341,0.74934,1.22e-8,0.00010209,,0.37438,,2.3481,
27907,10.1039/c7ta08869h,24856,Figure 4a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,750,,,1.0845,0.92211,0.59233,1.31e-8,0.00011006,,0.42409,,2.1259,
27907,10.1039/c7ta08869h,24962,Figure 4b,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,800,,,,,,,0.00011803,,,,1.9036,
27907,10.1039/c7ta08869h,24965,Figure 5a,31103,EuZn2-xAgxSb2_ x=0.03,EuZn1.97Ag0.03Sb2,300,,,,,2.0054,,,,-0.02329,,4.1261,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,350,,,2.8488,0.35102,1.7465,4.5e-9,0.000039563,,0.0095276,,4.0015,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,400,,,2.4173,0.41369,1.6042,5.2e-9,0.000046532,,0.054737,,3.7931,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,450,,,2.0993,0.47635,1.4618,6.1e-9,0.000053749,,0.099946,,3.5848,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,500,,,1.8553,0.53901,1.3194,7e-9,0.000061213,,0.14516,,3.3764,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,550,,,1.662,0.60168,1.177,7.9e-9,0.000068925,,0.19036,,3.1681,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,600,,,1.5053,0.66434,1.0347,8.9e-9,0.000076883,,0.23557,,2.9597,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,650,,,1.3755,0.72701,0.89228,1e-8,0.000085088,,0.28078,,2.7514,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,700,,,1.2664,0.78967,0.74991,1.11e-8,0.000093541,,0.32599,,2.543,
27907,10.1039/c7ta08869h,24856,Figure 4a,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,750,,,1.1733,0.85233,0.60754,1.23e-8,0.00010224,,0.3712,,2.3347,
27907,10.1039/c7ta08869h,24962,Figure 4b,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,800,,,,,,,0.00011119,,,,2.1263,
27907,10.1039/c7ta08869h,25068,Figure 5b,31104,EuZn2-xAgxSb2_ x=0.04,EuZn1.96Ag0.04Sb2,300,,,,,1.8889,,,,-0.035682,,,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,350,,,2.9712,0.33656,1.6339,4.8e-9,0.000040249,,0.019824,,4.01,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,400,,,2.5692,0.38922,1.4929,5.8e-9,0.000047382,,0.062494,,3.8013,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,450,,,2.2631,0.44188,1.352,6.7e-9,0.000054514,,0.10516,,3.5925,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,500,,,2.0221,0.49454,1.2111,7.7e-9,0.000061647,,0.14783,,3.3837,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,550,,,1.8275,0.5472,1.0702,8.6e-9,0.000068779,,0.1905,,3.1749,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,600,,,1.6671,0.59985,0.92922,9.6e-9,0.000075912,,0.23317,,2.9662,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,650,,,1.5325,0.65251,0.7883,1.06e-8,0.000083045,,0.27584,,2.7574,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,700,,,1.4181,0.70517,0.64737,1.15e-8,0.000090177,,0.31851,,2.5486,
27907,10.1039/c7ta08869h,24856,Figure 4a,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,750,,,1.3196,0.75783,0.50644,1.25e-8,0.00009731,,0.36118,,2.3399,
27907,10.1039/c7ta08869h,24962,Figure 4b,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,800,,,,,0.36552,,0.00010444,,,,2.1311,
27907,10.1039/c7ta08869h,25068,Figure 5b,31105,EuZn2-xAgxSb2_ x=0.05,EuZn1.95Ag0.05Sb2,300,,,,,1.7748,,,,-0.022845,,,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,400,,,,,,,0.00014666,,0.20957,,2.3542,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,450,,,,,,,0.00015079,,0.26638,,2.2687,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,500,,,,,,,0.00015491,,0.32319,,2.1831,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,550,,,,,,,0.00015904,,0.38,,2.0976,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,600,,,,,,,0.00016316,,0.43681,,2.0121,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,650,,,,,,,0.00016729,,0.49362,,1.9265,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,700,,,,,,,0.00017142,,0.55042,,1.841,
27907,10.1039/c7ta08869h,24962,Figure 4b,31106,EuZn2Sb2 Takagiwa et al.,EuZn2Sb2,750,,,,,,,0.00017554,,0.60723,,1.7555,
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,350,-45462000000000000000,0.014864,90901,0.000011001,1.725,1135.4,0.11176,2.338,0.16961,,,485.628742515
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,400,-42733000000000000000,0.013657,80723,0.000012388,1.6026,1176,0.1207,2.2091,0.24511,,,532.3434882984
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,450,-40004000000000000000,0.012449,72595,0.000013775,1.4802,1220.1,0.12964,2.0801,0.32061,,,586.5583385414
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,500,-37275000000000000000,0.011242,65954,0.000015162,1.3578,1266.4,0.13857,1.9512,0.3961,,,649.0364903649
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,550,-34547000000000000000,0.010034,60430,0.000016548,1.2354,1314.9,0.14751,1.8222,0.4716,,,721.6002634178
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,600,-31818000000000000000,0.0088268,55757,0.000017935,1.113,1364.7,0.15645,1.6933,0.5471,,,805.9410618319
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,650,-29089000000000000000,0.0076194,51754,0.000019322,0.99066,1415.5,0.16538,1.5643,0.6226,,,904.8775810267
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,700,-26360000000000000000,0.0064119,48288,0.000020709,0.86827,1467.3,0.17432,1.4354,0.6981,,,1022.2237703776
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,750,-23631000000000000000,0.0052045,45257,0.000022096,0.74589,1519.8,0.18325,1.3064,0.7736,,,1163.3496631966
27907,10.1039/c7ta08869h,25070,Figure 8a,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,800,-20902000000000000000,0.0039971,42584,0.000023483,,1572.9,0.19219,1.1775,1068600,,,1335.7961783439
27907,10.1039/c7ta08869h,25071,Figure 8b,31207,EuyCa1-yZn2Sb2_ y=0.1,Eu0.01Ca0.99Zn2Sb2,300,,0.016071,,,1.8474,,,,,,,
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,350,-34902000000000000000,0.013438,95030,0.000010523,,1131.3,0.10911,2.2581,0.15474,,,500.9964129135
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,400,-32706000000000000000,0.012406,83333,0.000012,,1161.7,0.11807,2.1427,0.2296,,,542.1664255379
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,450,-30509000000000000000,0.011373,74200,0.000013477,,1197.5,0.12704,2.0274,0.30445,,,590.6579855973
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,500,-28313000000000000000,0.01034,66872,0.000014954,,1237,0.13601,1.912,0.37931,,,646.9665271967
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,550,-26116000000000000000,0.0093078,60861,0.000016431,,1279.2,0.14498,1.7967,0.45416,,,711.9719485724
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,600,-23920000000000000000,0.0082751,55841,0.000017908,,1323.5,0.15395,1.6813,0.52901,,,787.1884851008
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,650,-21723000000000000000,0.0072425,51589,0.000019384,,1369.3,0.16292,1.5659,0.60387,,,874.449198544
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,700,-19527000000000000000,0.0062099,47936,0.000020861,,1416.3,0.17189,1.4506,0.67872,,,976.3546118847
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,750,-17330000000000000000,0.0051773,44767,0.000022338,,1464.2,0.18085,1.3352,0.75357,,,1096.6147393649
27907,10.1039/c7ta08869h,25070,Figure 8a,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,800,,,41990,0.000023815,,,,1.2199,,,,
27907,10.1039/c7ta08869h,25081,Figure 9d,31208,EuyCa1-yZn2Sb2_ y=0.2,Eu0.2Ca0.8Zn2Sb2,300,,,110540,0.0000090465,,,,,0.079891,,,
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,300,,,,,,,,2.7708,0.07764,,,
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,350,-52941000000000000000,0.015508,89405,0.000011185,,1187.3,0.11524,2.6151,0.14699,,,454.0170547971
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,400,-50851000000000000000,0.014389,79466,0.000012584,,1205.4,0.12316,2.4593,0.21634,,,490.1394705811
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,450,-48761000000000000000,0.01327,71515,0.000013983,,1228.6,0.13107,2.3035,0.28569,,,533.3622747992
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,500,-46671000000000000000,0.012152,65011,0.000015382,,1255.9,0.13899,2.1478,0.35505,,,584.7378713102
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,550,-44581000000000000000,0.011033,59591,0.000016781,,1286,0.1469,1.992,0.4244,,,645.5823293173
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,600,-42492000000000000000,0.0099145,55002,0.000018181,,1318.4,0.15482,1.8362,0.49375,,,718.0045746651
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,650,-40402000000000000000,0.0087959,51073,0.00001958,,1352.5,0.16273,1.6805,0.5631,,,804.8199940494
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,700,-38312000000000000000,0.0076772,47667,0.000020979,,1388.1,0.17065,1.5247,0.63245,,,910.4086049715
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,750,-36222000000000000000,0.0065586,44687,0.000022378,,1424.8,0.17856,1.3689,0.7018,,,1040.8357075024
27907,10.1039/c7ta08869h,25070,Figure 8a,31206,EuyCa1-yZn2Sb2_ y=0,CaZn2Sb2,800,,,42057,0.000023777,,1462.4,0.18647,1.2131,964410,,,1205.5065534581
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,300,,0.013124,,,1.5766,,,2.2151,,,,
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,350,-6716700000000000000,0.012226,95320,0.000010491,1.478,1112.4,0.10803,2.108,0.16576,,,527.7039848197
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,400,-5198200000000000000,0.011328,83633,0.000011957,1.3794,1135.7,0.11653,2.001,0.24339,,,567.5662168916
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,450,-3679800000000000000,0.01043,74488,0.000013425,1.2808,1164.2,0.12502,1.8939,0.32101,,,614.710385976
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,500,-2161300000000000000,0.0095317,67141,0.000014894,1.1822,1197,0.13352,1.7868,0.39864,,,669.9126930826
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,550,-642830000000000000,0.0086335,61106,0.000016365,1.0836,1232.5,0.14202,1.6798,0.47627,,,733.7182997976
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,600,875640000000000000,0.0077354,56060,0.000017838,0.985,1269.9,0.15051,1.5727,0.5539,,,807.464869333
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,650,2394100000000000000,0.0068373,51779,0.000019313,0.88639,1309.2,0.15901,1.4657,0.63153,,,893.2250801665
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,700,3912600000000000000,0.0059391,48102,0.000020789,0.78778,1349.6,0.1675,1.3586,0.70915,,,993.3755336376
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,750,5431000000000000000,0.005041,44910,0.000022267,0.68918,1391.1,0.176,1.2516,0.78678,,,1111.4573346117
27907,10.1039/c7ta08869h,25070,Figure 8a,31209,EuyCa1-yZn2Sb2_ y=0.3,Eu0.3Ca0.7Zn2Sb2,800,6949500000000000000,,42111,0.000023747,0.59057,1433.3,0.18449,1.1445,1001900,,,1252.3372651813
27907,10.1039/c7ta08869h,25070,Figure 8a,31210,EuyCa1-yZn2Sb2_ y=0.4,Eu0.4Ca0.6Zn2Sb2,300,,0.013217,,,,,,2.0137,,,,
