sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,318.5,0.000041536,0.0017927,0.00027504,0.73684,0.78152,24075.500770416,0.002432957
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,319,0.000041489,0.0017936,0.00027491,0.73723,0.78266,24102.7742293138,0.0024328907
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,319.5,0.000041442,0.0017945,0.00027477,0.73762,0.78381,24130.1095506974,0.0024328245
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,320,0.000041395,0.0017953,0.00027464,0.73801,0.78495,24157.5069452832,0.0024326229
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,320.5,0.000041348,0.0017962,0.00027451,0.7384,0.7861,24184.9666247461,0.0024325569
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,321,0.000041301,0.0017971,0.00027437,0.73879,0.78724,24212.4888017239,0.002432491
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,321.5,0.000041254,0.0017979,0.00027424,0.73918,0.78839,24240.073689824,0.0024322898
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,322,0.000041206,0.0017988,0.00027411,0.73957,0.78953,24268.3104402272,0.0024322241
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,322.5,0.000041159,0.0017997,0.00027397,0.73996,0.79068,24296.0227410773,0.0024321585
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,323,0.000041112,0.0018005,0.00027384,0.74035,0.79182,24323.7984043588,0.0024319579
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,323.5,0.000041065,0.0018014,0.00027371,0.74074,0.79297,24351.6376476318,0.0024318924
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,324,0.000041018,0.0018023,0.00027358,0.74112,0.79411,24379.5406894534,0.0024318599
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,324.5,0.000040971,0.0018031,0.00027344,0.74151,0.79526,24407.5077493837,0.0024316597
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,325,0.000040924,0.001804,0.00027331,0.7419,0.7964,24435.5390479914,0.0024315946
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,325.5,0.000040877,0.0018049,0.00027318,0.74229,0.79755,24463.6348068596,0.0024315295
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,326,0.00004083,0.0018057,0.00027304,0.74268,0.79869,24491.7952485917,0.0024313298
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,326.5,0.000040783,0.0018066,0.00027291,0.74307,0.79984,24520.0205968173,0.0024312649
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,327,0.000040736,0.0018075,0.00027278,0.74346,0.80098,24548.311076198,0.0024312001
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,327.5,0.000040688,0.0018083,0.00027264,0.74385,0.80213,24577.2709398348,0.0024310009
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,328,0.000040641,0.0018092,0.00027251,0.74424,0.80327,24605.6937575355,0.0024309363
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,328.5,0.000040594,0.0018101,0.00027238,0.74463,0.80442,24634.1823914864,0.0024308717
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,329,0.000040547,0.0018109,0.00027225,0.74502,0.80556,24662.7370705601,0.002430673
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,329.5,0.0000405,0.0018118,0.00027211,0.74541,0.80671,24691.3580246914,0.0024306087
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,330,0.000040453,0.0018126,0.00027198,0.7458,0.80785,24720.0454848837,0.0024304103
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,330.5,0.000040406,0.0018135,0.00027185,0.74619,0.809,24748.7996832154,0.0024303462
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,331,0.000040359,0.0018144,0.00027171,0.74658,0.81014,24777.6208528457,0.0024302821
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,331.5,0.000040312,0.0018152,0.00027158,0.74697,0.81129,24806.5092280214,0.0024300842
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,332,0.000040265,0.0018161,0.00027145,0.74735,0.81243,24835.465044083,0.0024300529
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,332.5,0.000040218,0.001817,0.00027131,0.74774,0.81358,24864.4885374708,0.002429989
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,333,0.00004017,0.0018178,0.00027118,0.74813,0.81472,24894.1996514812,0.0024297916
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,333.5,0.000040123,0.0018187,0.00027105,0.74852,0.81587,24923.3606659522,0.002429728
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,334,0.000040076,0.0018196,0.00027091,0.74891,0.81701,24952.5900788502,0.0024296644
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,334.5,0.000040029,0.0018204,0.00027078,0.7493,0.81816,24981.8881311049,0.0024294675
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,335,0.000039982,0.0018213,0.00027065,0.74969,0.8193,25011.2550647792,0.0024294042
