sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,800,0.0000051747,0.00010804,4.7765,0.35379,193247.9177536862,0.0022557137,0.0004722524
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,300,0.000004012,0.00009103,,,249252.2432701894,0.002065419,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,350,0.0000042351,0.000098378,,,236121.9333663904,0.0022852426,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,400,0.0000044582,0.00010573,,,224305.7736306133,0.0025074768,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,450,0.0000046813,0.00011307,,,213615.8759318992,0.0027310416,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,500,0.0000049044,0.00012042,2.5067,0.61644,203898.540086453,0.0029567279,0.00117953
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,550,0.0000051276,0.00012777,2.6192,0.69104,195023.0127155004,0.0031837844,0.001215556
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,600,0.0000053507,0.00013512,2.7318,0.76564,186891.4347655447,0.0034121544,0.0012490498
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,650,0.0000055738,0.00014247,2.8443,0.84024,179410.8148839212,0.0036416271,0.0012803245
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,700,0.0000057969,0.00014981,2.9568,0.91484,172505.9945833118,0.0038715583,0.0013093744
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,750,0.00000602,0.00015716,3.0693,0.98943,166112.9568106312,0.004102868,0.0013367439
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,800,0.0000062431,0.00016451,3.1818,1.064,160176.8352260896,0.0043349522,0.0013624213
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,350,0.0000052068,0.000091739,,,192056.5414458016,0.0016163563,
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,400,0.0000054507,0.000097447,,,183462.6745188691,0.0017421465,
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,450,0.0000056946,0.00010315,,,175604.9590840445,0.0018684232,
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,500,0.0000059385,0.00010886,2.1146,0.5205,168392.6917571777,0.0019955375,0.000943695
