sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Lattice thermal conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27934,10.1039/c7dt03223d,25459,2(a),31710,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.03,undefined,600,95570,0.37153,0.000076955,1.4591,0.25307,0.0000104635,0.0005659724,0.0003878915
27934,10.1039/c7dt03223d,25459,2(a),31710,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.03,undefined,650,88111,0.33628,0.00008239,1.4256,0.28954,0.0000113493,0.0005981073,0.0004195478
27934,10.1039/c7dt03223d,25459,2(a),31710,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.03,undefined,700,80653,0.30104,0.000087825,1.3921,0.32602,0.0000123988,0.0006220952,0.0004468754
27934,10.1039/c7dt03223d,25459,2(a),31710,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.03,undefined,750,73195,0.26579,0.00009326,1.3586,0.36249,0.0000136621,0.0006366082,0.0004685766
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,350,126060,0.61065,0.00005091,1.6359,0.06826,0.0000079327,0.0003267259,0.0001997224
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,400,118790,0.56561,0.000056493,1.5896,0.10136,0.0000084182,0.0003791134,0.0002384961
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,450,111510,0.52057,0.000062076,1.5432,0.13446,0.0000089678,0.000429696,0.0002784448
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,500,104240,0.47553,0.000067659,1.4969,0.16756,0.0000095932,0.0004771836,0.0003187812
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,550,96963,0.43049,0.000073242,1.4505,0.20066,0.0000103132,0.0005201474,0.0003585987
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,600,89688,0.38545,0.000078825,1.4042,0.23376,0.0000111498,0.0005572657,0.0003968563
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,650,82414,0.34041,0.000084409,1.3578,0.26686,0.0000121339,0.0005871898,0.0004324568
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,700,75140,0.29537,0.000089992,1.3114,0.29996,0.0000133085,0.0006085258,0.0004640276
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,750,67865,0.25033,0.000095575,1.2651,0.33306,0.0000147351,0.0006199183,0.0004900153
27934,10.1039/c7dt03223d,25459,2(a),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,800,60591,,0.00010116,,0.36616,0.0000165041,0.0006200486,
27934,10.1039/c7dt03223d,25462,2(d),31711,Cu4+xMn2Te4−δ−yCly_ x=0_ δ=0.04_ y=0.04,undefined,300,,0.65569,,1.6823,,,,
