sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27915,10.1039/c7ee00098g,25171,Figure 1A,31363,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.008,undefined,600,26625,,,,0.0000375587,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31363,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.008,undefined,650,27046,,,,0.000036974,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31363,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.008,undefined,700,27468,,,,0.000036406,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31363,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.008,undefined,750,27889,,,,0.0000358564,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,350,25361,,,,0.0000394306,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,400,25923,,,,0.0000385758,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,450,26484,,,,0.0000377586,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,500,27045,,,,0.0000369754,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,550,27607,,,,0.0000362227,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,600,28168,,,,0.0000355013,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,650,28730,,,,0.0000348068,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,700,29291,,,,0.0000341402,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31364,Mg3.2Sb1.5Bi0.5􏰀xTex_ x=0.010,undefined,750,29853,,,,0.0000334975,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,350,18281,,,,0.0000547016,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,400,19100,,,,0.000052356,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,450,19919,,,,0.0000502033,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,500,20739,,,,0.0000482183,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,550,21558,,,,0.0000463865,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,600,22377,,,,0.0000446887,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,650,23197,,,,0.000043109,,
27915,10.1039/c7ee00098g,25171,Figure 1A,31365,Tamaki et al. [80],undefined,700,24016,,,,0.0000416389,,
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,350,25552,-0.00018218,1.1111,0.2847,0.0000391359,0.0008480594,0.0007632611
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,400,26122,-0.00019419,1.0891,0.43925,0.0000382819,0.0009850542,0.0009044663
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,450,26692,-0.0002062,1.0671,0.59379,0.0000374644,0.0011349022,0.0010635388
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,500,27263,-0.00021821,1.0452,0.74834,0.0000366797,0.0012981442,0.0012420056
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,550,27833,-0.00023023,1.0232,0.90289,0.0000359286,0.0014753119,0.0014418607
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,600,28404,-0.00024224,1.0012,1.0574,0.0000352063,0.0016667529,0.0016647552
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,650,28974,-0.00025425,0.97927,1.212,0.0000345137,0.0018729681,0.0019126166
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,700,29544,-0.00026626,0.9573,1.3665,0.0000338478,0.0020945038,0.0021879283
27915,10.1039/c7ee00098g,25172,Figure 2A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,750,30115,-0.00027827,0.93533,1.5211,0.000033206,0.0023319307,0.0024931636
27915,10.1039/c7ee00098g,25181,Figure 4A,31366,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0,undefined,300,,,1.133,,,,
