sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Hall movility,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
18603,10.1002/adma.201605887,1962,6(a),2950,x=0.05_5%Snexcess,Sn0.92Mn0.14Te(Cu2Te)0.05,650,0.000016317,,0.00016766,,0.87243,61285.7755714899,0.0017227355,
18603,10.1002/adma.201605887,1962,6(a),2950,x=0.05_5%Snexcess,Sn0.92Mn0.14Te(Cu2Te)0.05,700,0.00001965,,0.00018601,,1.0512,50890.5852417303,0.0017608,
18603,10.1002/adma.201605887,1962,6(a),2950,x=0.05_5%Snexcess,Sn0.92Mn0.14Te(Cu2Te)0.05,750,0.000023464,,0.00020445,,1.2299,42618.479372656,0.001781444,
18603,10.1002/adma.201605887,1962,6(a),2950,x=0.05_5%Snexcess,Sn0.92Mn0.14Te(Cu2Te)0.05,800,0.000027055,,0.0002198,,1.3953,36961.7445943449,0.0017856973,
18603,10.1002/adma.201605887,1962,6(a),2950,x=0.05_5%Snexcess,Sn0.92Mn0.14Te(Cu2Te)0.05,850,0.00002908,,0.00022548,,1.5254,34387.8954607978,0.0017483229,
18603,10.1002/adma.201605887,1962,6(a),2950,x=0.05_5%Snexcess,Sn0.92Mn0.14Te(Cu2Te)0.05,900,0.000027393,,0.00021054,,1.5872,36505.6766327164,0.0016181905,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,350,0.0000056787,,0.000045776,,0.073248,176096.6418370402,0.0003690003,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,400,0.0000067356,,0.000054463,,0.13348,148464.8732109983,0.0004403792,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,450,0.0000079937,,0.000062483,,0.21222,125098.515080626,0.0004884003,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,500,0.0000094741,,0.000070472,,0.30421,105550.923042822,0.0005241978,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,550,0.00001132,,0.000079012,,0.40916,88339.222614841,0.0005514926,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,600,0.000013702,,0.000088531,,0.52957,72982.0464165815,0.0005720142,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,650,0.000016724,,0.000099186,,0.6685,59794.3075819182,0.0005882482,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,700,0.000020327,,0.00011076,,0.82737,49195.6511044424,0.0006035213,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,750,0.000024195,,0.00012257,,1.0038,41330.8534821244,0.0006209301,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,800,0.000027661,,0.00013331,,1.1892,36151.9829362641,0.000642477,
18603,10.1002/adma.201605887,1962,6(a),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,850,0.000029613,,0.00014102,,1.3671,33768.9528247729,0.000671551,
18603,10.1002/adma.201605887,1963,6(b),2951,x=0.05_4%Snexcess,Sn0.9Mn0.14Te(Cu2Te)0.05,900,0.000028395,,,,1.5101,35217.4678640606,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,350,,,,2.6281,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,400,,,,2.4461,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,450,,,,2.271,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,500,,,,2.0918,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,550,,,,1.9105,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,600,,,,1.7371,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,650,,,,1.5838,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,700,,,,1.4595,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,750,,,,1.3643,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,800,,,,1.284,,,,
18603,10.1002/adma.201605887,1964,6(c),2952,x=0_K,Sn0.86Mn0.14Te(Cu2Te)0,850,,,,1.1844,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,350,,,,4.0246,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,400,,,,3.9879,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,450,,,,3.8912,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,500,,,,3.7089,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,550,,,,3.4505,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,600,,,,3.147,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,650,,,,2.8383,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,700,,,,2.5594,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,750,,,,2.3278,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,800,,,,2.1301,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,850,,,,1.9089,,,,
18603,10.1002/adma.201605887,1964,6(c),2953,x=0.01_K,Sn0.86Mn0.14Te(Cu2Te)0.01,900,,,,1.5495,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,300,,,,4.5137,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,350,,,,4.3648,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,400,,,,4.2836,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,450,,,,4.1864,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,500,,,,4.0254,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,550,,,,3.7827,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,600,,,,3.4642,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,650,,,,3.094,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,700,,,,2.7084,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,750,,,,2.35,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,800,,,,2.0617,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,850,,,,1.881,,,,
18603,10.1002/adma.201605887,1964,6(c),2954,x=0.03_K,Sn0.86Mn0.14Te(Cu2Te)0.03,900,,,,1.8341,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,300,,,,4.0129,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,350,,,,3.9565,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,400,,,,3.856,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,450,,,,3.7025,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,500,,,,3.496,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,550,,,,3.2436,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,600,,,,2.9578,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,650,,,,2.654,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,700,,,,2.3493,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,750,,,,2.0598,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,800,,,,1.7991,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,850,,,,1.5762,,,,
18603,10.1002/adma.201605887,1964,6(c),2955,x=0.04_K,Sn0.86Mn0.14Te(Cu2Te)0.04,900,,,,1.3936,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,350,,,,2.5417,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,400,,,,2.4485,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,450,,,,2.2833,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,500,,,,2.0897,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,550,,,,1.8972,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,600,,,,1.7235,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,650,,,,1.576,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,700,,,,1.4537,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,750,,,,1.3497,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,800,,,,1.2522,,,,
18603,10.1002/adma.201605887,1964,6(c),2956,x=0.05_K,Sn0.86Mn0.14Te(Cu2Te)0.05,850,,,,1.1473,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,300,,,,2.962,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,350,,,,2.7281,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,400,,,,2.4836,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,450,,,,2.2515,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,500,,,,2.0433,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,550,,,,1.8615,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,600,,,,1.7026,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,650,,,,1.5596,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,700,,,,1.4247,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,750,,,,1.2921,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,800,,,,1.1607,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,850,,,,1.0368,,,,
18603,10.1002/adma.201605887,1964,6(c),2957,x=0.05_3%Snexcess_K,Sn0.89Mn0.14Te(Cu2Te)0.05,900,,,,0.93652,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,300,,,,2.5595,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,350,,,,2.4616,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,400,,,,2.2898,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,450,,,,2.0931,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,500,,,,1.9011,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,550,,,,1.7283,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,600,,,,1.5779,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,650,,,,1.4458,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,700,,,,1.3247,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,750,,,,1.2079,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,800,,,,1.0937,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,850,,,,0.98874,,,,
18603,10.1002/adma.201605887,1964,6(c),2958,x=0.05_4%Snexcess_K,Sn0.9Mn0.14Te(Cu2Te)0.05,900,,,,0.91259,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,350,,,,2.0311,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,400,,,,1.9148,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,450,,,,1.7859,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,500,,,,1.6475,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,550,,,,1.5048,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,600,,,,1.3643,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,650,,,,1.2329,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,700,,,,1.1165,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,750,,,,1.0192,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,800,,,,0.94235,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,850,,,,0.88331,,,,
18603,10.1002/adma.201605887,1964,6(c),2959,x=0.05_5%Sneccess_K,Sn0.92Mn0.14Te(Cu2Te)0.05,900,,,,0.8347,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,300,,,,1.9552,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,350,,,,1.7903,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,400,,,,1.6436,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,450,,,,1.5242,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,500,,,,1.4306,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,550,,,,1.3546,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,600,,,,1.2847,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,650,,,,1.2099,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,700,,,,1.1231,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,750,,,,1.025,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,800,,,,0.92752,,,,
18603,10.1002/adma.201605887,1964,6(c),2960,x=0_KL,Sn0.86Mn0.14Te(Cu2Te)0,850,,,,0.8577,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,300,,,,2.3595,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,350,,,,2.0918,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,400,,,,1.9705,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,450,,,,1.8953,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,500,,,,1.8117,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,550,,,,1.7,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,600,,,,1.5647,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,650,,,,1.4236,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,700,,,,1.297,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,750,,,,1.1971,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,800,,,,1.1172,,,,
18603,10.1002/adma.201605887,1964,6(c),2961,x=0.01_KL,Sn0.86Mn0.14Te(Cu2Te)0.01,850,,,,1.0205,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,300,,,,2.1615,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,350,,,,2.0529,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,400,,,,1.9596,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,450,,,,1.8728,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,500,,,,1.7833,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,550,,,,1.6825,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,600,,,,1.5649,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,650,,,,1.4285,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,700,,,,1.2774,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,750,,,,1.1229,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,800,,,,0.98499,,,,
18603,10.1002/adma.201605887,1964,6(c),2962,x=0.03_KL,Sn0.86Mn0.14Te(Cu2Te)0.03,850,,,,0.89411,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,300,,,,1.5724,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,350,,,,1.4325,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,400,,,,1.3332,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,450,,,,1.2528,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,500,,,,1.1778,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,550,,,,1.1014,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,600,,,,1.0215,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,650,,,,0.93895,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,700,,,,0.85605,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,750,,,,0.77439,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,800,,,,0.69332,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,850,,,,0.60809,,,,
18603,10.1002/adma.201605887,1964,6(c),2964,x=0.05_3%Snexcess_KL,Sn0.89Mn0.14Te(Cu2Te)0.05,900,,,,0.5081,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,300,,,,1.6507,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,350,,,,1.5588,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,400,,,,1.4698,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,450,,,,1.3722,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,500,,,,1.2618,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,550,,,,1.1402,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,600,,,,1.0129,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,650,,,,0.8873,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,700,,,,0.77125,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,750,,,,0.6708,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,800,,,,0.5886,,,,
18603,10.1002/adma.201605887,1964,6(c),2965,x=0.05_5%Snexcess_KL,Sn0.92Mn0.14Te(Cu2Te)0.05,850,,,,0.52201,,,,
