sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
23591,10.1016/j.joule.2018.04.025,28396,6a,36032,x=0.007(Sample 2),Pb0.953Na0.040Ge0.007Te,800,0.000025453,0.71878,0.0027651,0.00026235,1.144,1.717,39288.0996346207,0.0024170455
23591,10.1016/j.joule.2018.04.025,28396,6a,36032,x=0.007(Sample 2),Pb0.953Na0.040Ge0.007Te,850,0.000024938,0.65005,0.0028424,0.00027812,0.98318,1.8786,40099.4466276365,0.0028910271
23591,10.1016/j.joule.2018.04.025,28396,6a,36032,x=0.007(Sample 2),Pb0.953Na0.040Ge0.007Te,900,,,0.0029196,0.00029388,0.82231,2.0403,,0.0035504858
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,350,0.0000075201,1.5257,0.0020109,0.00012739,2.4795,0.28996,132976.9550936822,0.0008110103
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,400,0.0000097038,1.4401,0.0021027,0.00014358,2.3294,0.46033,103052.4124569756,0.0009026788
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,450,0.000011887,1.3545,0.0021944,0.00015977,2.1793,0.63069,84125.515268781,0.0010069288
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,500,0.000014071,1.2689,0.0022861,0.00017596,2.0293,0.80105,71068.1543600313,0.0011265461
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,550,0.000016255,1.1834,0.0023778,0.00019215,1.8792,0.97142,61519.5324515534,0.0012653257
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,600,0.000018438,1.0978,0.0024695,0.00020834,1.7291,1.1418,54235.8173337672,0.0014281996
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,650,0.000020622,1.0122,0.0025613,0.00022453,1.579,1.3121,48491.9018523906,0.0016221026
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,700,0.000022806,0.92663,0.002653,0.00024072,1.4289,1.4825,43848.1101464527,0.001856673
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,750,0.000024989,0.84105,0.0027447,0.00025691,1.2788,1.6529,40017.6077474089,0.002146309
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,800,0.000027173,0.75547,0.0028364,0.0002731,1.1287,1.8232,36801.2365215471,0.0025129795
23591,10.1016/j.joule.2018.04.025,28396,6a,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,850,0.000029357,0.66989,0.0029281,0.00028929,0.97864,1.9936,34063.4260993971,0.0029920093
23591,10.1016/j.joule.2018.04.025,28462,6e Lattice thermal conductivity,36033,x=0.010,Pb0.950Na0.040Ge0.010Te,900,,0.58431,,,,,,
