sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,450,0.000010236,19.598,0.00015095,1.8605,0.58942,97694.4118796405,10.5337274926
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,500,0.000012831,20.602,0.00017878,1.6162,0.7572,77936.2481490141,12.7471847544
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,550,0.00001585,21.606,0.00020348,1.43,0.92498,63091.4826498423,15.1090909091
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,600,0.000018885,22.61,0.00022266,1.2927,1.0928,52952.078369076,17.4905237101
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,650,0.000021548,23.613,0.000235,1.2002,1.2605,46408.019305736,19.6742209632
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,700,0.000023639,24.617,0.0002404,1.1461,1.4283,42302.9738990651,21.4789285403
5927,10.1002/aenm.201100770,143,2(a),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,750,0.00002531,25.621,0.00024024,1.1163,1.5961,39510.0750691426,22.9517154887
5927,10.1002/aenm.201100770,4890,2(d),89,Na0.02Pb0.95Cd0.03Te1,Na0.02Pb0.95Cd0.03Te1,800,,26.625,,,,,
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,300,0.0000080907,0.00073453,0.00007709,3.3322,0.096373,123598.6997416787,0.0002204339
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,350,0.0000089773,0.001308,0.00010836,2.8274,0.23639,111392.0666570127,0.0004626158
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,400,0.000010984,0.0018121,0.00014108,2.3682,0.37641,91041.5149308085,0.0007651803
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,450,0.000014044,0.0021714,0.00017463,1.9887,0.51643,71204.7849615494,0.0010918691
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,500,0.000017992,0.0023908,0.0002074,1.6987,0.65645,55580.2578923966,0.0014074292
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,550,0.000022612,0.0024886,0.00023722,1.4907,0.79647,44224.3056784009,0.0016694171
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,600,0.000027682,0.0024761,0.00026181,1.3465,0.93649,36124.5574741709,0.0018389157
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,650,0.00003302,0.0023601,0.00027916,1.2443,1.0765,30284.6759539673,0.0018967291
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,700,0.000038534,0.0021523,0.00028799,1.1651,1.2165,25951.1081123164,0.0018473092
5927,10.1002/aenm.201100770,143,2(a),32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,750,0.000044267,0.0018759,0.00028817,1.0998,1.3565,22590.1913389206,0.0017056738
5927,10.1002/aenm.201100770,4891,4,32,Na0.008Pb0.962Cd0.03Te1,Na0.008Pb0.962Cd0.03Te1,800,,,,,1.4966,,
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,350,0.0000072065,17.644,0.00010086,2.8403,0.20875,138763.6161798376,6.2120198571
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,400,0.0000085814,18.697,0.00012318,2.3767,0.39124,116531.1021511641,7.8667900871
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,450,0.000010461,19.75,0.0001479,1.9893,0.57373,95593.155530064,9.9281154175
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,500,0.000012923,20.804,0.00017378,1.6908,0.75622,77381.4129846011,12.3042346818
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,550,0.000015908,21.857,0.00019892,1.4725,0.93871,62861.4533568016,14.8434634975
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,600,0.00001925,22.91,0.00022115,1.3145,1.1212,51948.051948052,17.4286801065
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,650,0.000022705,23.964,0.00023863,1.1952,1.3037,44043.1622990531,20.0502008032
5927,10.1002/aenm.201100770,143,2(a),46,Na0.012Pb0.958Cd0.03Te1,Na0.012Pb0.958Cd0.03Te1,700,0.000025982,25.017,0.00025027,1.1013,1.4862,38488.1841274729,22.7158812313
