sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Lattice thermal conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31600,Cu4−nInnMn2+mTe4_ m=0.2_ n=0.2,undefined,600,7416.5,,0.00021351,0.83303,0.28011,0.0001348345,0.0003380924,0.0004058586
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31600,Cu4−nInnMn2+mTe4_ m=0.2_ n=0.2,undefined,650,6585.8,,0.00022143,0.7588,0.27661,0.0001518418,0.00032291,0.0004255535
27923,10.1021/acs.inorgchem.8b00301,25378,7(d),31600,Cu4−nInnMn2+mTe4_ m=0.2_ n=0.2,undefined,300,,,,1.2784,,,,
27923,10.1021/acs.inorgchem.8b00301,25378,7(d),31600,Cu4−nInnMn2+mTe4_ m=0.2_ n=0.2,undefined,700,,,,0.68458,,,,
27923,10.1021/acs.inorgchem.8b00301,25378,7(d),31600,Cu4−nInnMn2+mTe4_ m=0.2_ n=0.2,undefined,750,,,,0.61035,,,,
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31601,Cu4−nInnMn2+mTe4_ m=0.1_ n=0.2,undefined,350,11931,,0.00020606,1.1518,0.15394,0.0000838153,0.0005065989,0.0004398323
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31601,Cu4−nInnMn2+mTe4_ m=0.1_ n=0.2,undefined,400,10927,,0.00021567,1.0598,0.19183,0.0000915164,0.0005082535,0.000479575
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31601,Cu4−nInnMn2+mTe4_ m=0.1_ n=0.2,undefined,450,9921.8,,0.00022529,0.96776,0.24306,0.0001007882,0.0005035868,0.0005203633
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31601,Cu4−nInnMn2+mTe4_ m=0.1_ n=0.2,undefined,500,8917,,0.00023491,0.87571,0.29041,0.0001121453,0.0004920642,0.0005619032
27923,10.1021/acs.inorgchem.8b00301,25370,7(a)(0-200),31601,Cu4−nInnMn2+mTe4_ m=0.1_ n=0.2,undefined,550,7912.3,,0.00024453,0.78367,0.33776,0.0001263855,0.0004731154,0.0006037176
