sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,650,26520,0.00014855,0.56568,0.82095,0.0000377074,0.0005852196,0.0010345417
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,700,24245,0.00015699,0.5469,0.91651,0.0000412456,0.0005975389,0.0010925926
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,750,21970,0.00016542,0.52812,1.0121,0.0000455166,0.0006011822,0.0011383439
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,800,19695,0.00017386,0.50934,1.1076,0.0000507743,0.0005953267,0.0011688198
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,850,17420,0.00018229,0.49056,1.2032,0.0000574053,0.0005788604,0.0011799992
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,900,15145,0.00019072,0.47178,1.2987,0.0000660284,0.000550886,0.0011676757
27931,10.1021/acs.cgd.8b00605,25596,3c,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,300,,0.000089518,0.69714,,,,
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,350,29500,0.000093806,0.72951,0.068278,0.0000338983,0.0002595872,0.0003558377
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,400,27446,0.0001023,0.69993,0.12936,0.0000364352,0.0002872303,0.0004103701
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,450,25392,0.00011102,0.67034,0.19045,0.0000393825,0.0003129676,0.0004668789
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,500,23338,0.00011987,0.64076,0.25154,0.0000428486,0.0003353394,0.0005233464
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,550,21283,0.00012879,0.61118,0.31262,0.0000469859,0.0003530182,0.0005776011
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,600,19229,0.0001377,0.58159,0.37371,0.0000520048,0.0003646066,0.0006269135
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,650,17175,0.00014651,0.55201,0.4348,0.0000582242,0.0003686645,0.0006678583
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,700,15121,0.00015516,0.52243,0.49588,0.0000661332,0.0003640324,0.0006968061
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,750,13067,0.00016357,0.49285,0.55697,0.0000765287,0.0003496095,0.0007093628
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,800,11012,0.00017167,0.46326,0.61806,0.00009081,0.0003245301,0.0007005356
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,850,8958.2,0.00017937,0.43368,0.67914,0.0001116296,0.0002882175,0.0006645857
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,900,6904,0.0001866,0.4041,0.74023,0.0001448436,0.0002403942,0.000594888
27931,10.1021/acs.cgd.8b00605,25596,3c,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,300,,0.000085598,0.75909,0.007192,,,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,300,44791,0.000090534,,0.11252,0.0000223259,0.0003671252,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,350,42311,0.000099012,,0.1952,0.0000236345,0.0004147906,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,400,39831,0.00010749,,0.27789,0.0000251061,0.0004602114,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,450,37352,0.00011597,,0.36058,0.0000267723,0.0005023486,
27931,10.1021/acs.cgd.8b00605,25595,3a,31865,1T-Perpendicular, Bi0.875Ba0.125CuSeO,500,34872,0.00012444,,0.44327,0.0000286763,0.0005400039,
