sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Figure of merit Z
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,315.5,282470,0.00029156,0.000030509,4.1394,-0.072459,0.0000035402,0.0000704353
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,316,282000,0.00029255,0.000030541,4.135,-0.071703,0.0000035461,0.0000707497
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,316.5,281530,0.00029353,0.000030574,4.1307,-0.070948,0.000003552,0.0000710606
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,317,281060,0.00029452,0.000030606,4.1264,-0.070192,0.000003558,0.0000713746
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,317.5,280600,0.0002955,0.00003064,4.1221,-0.069437,0.0000035638,0.0000716868
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,318,280130,0.00029649,0.000030673,4.1178,-0.068682,0.0000035698,0.000072002
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,318.5,279670,0.00029747,0.000030707,4.1135,-0.067926,0.0000035756,0.0000723155
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,319,279210,0.00029846,0.000030742,4.1091,-0.067171,0.0000035815,0.0000726339
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,319.5,278740,0.00029945,0.000030777,4.1048,-0.066415,0.0000035876,0.0000729512
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,320,278280,0.00030043,0.000030812,4.1005,-0.06566,0.0000035935,0.0000732667
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,320.5,277820,0.00030142,0.000030848,4.0962,-0.064904,0.0000035995,0.0000735853
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,321,277360,0.0003024,0.000030884,4.0919,-0.064149,0.0000036054,0.0000739021
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,321.5,276900,0.00030339,0.00003092,4.0876,-0.063394,0.0000036114,0.000074222
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,322,276440,0.00030437,0.000030957,4.0833,-0.062638,0.0000036174,0.0000745402
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,322.5,275990,0.00030536,0.000030995,4.079,-0.061883,0.0000036233,0.0000748615
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,323,275530,0.00030635,0.000031032,4.0748,-0.061127,0.0000036294,0.0000751816
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,323.5,275070,0.00030733,0.000031071,4.0705,-0.060372,0.0000036354,0.0000755018
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,324,274620,0.00030832,0.000031109,4.0662,-0.059617,0.0000036414,0.0000758251
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,324.5,274170,0.0003093,0.000031148,4.0619,-0.058861,0.0000036474,0.0000761466
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,325,273710,0.00031029,0.000031187,4.0576,-0.058106,0.0000036535,0.0000764713
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,325.5,273260,0.00031127,0.000031227,4.0533,-0.05735,0.0000036595,0.0000767942
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,326,272810,0.00031226,0.000031267,4.0491,-0.056595,0.0000036656,0.0000771184
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,326.5,272360,0.00031324,0.000031308,4.0448,-0.055839,0.0000036716,0.0000774426
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,327,271910,0.00031423,0.000031349,4.0405,-0.055084,0.0000036777,0.0000777701
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,327.5,271460,0.00031522,0.00003139,4.0362,-0.054329,0.0000036838,0.0000780982
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,328,271010,0.0003162,0.000031432,4.032,-0.053573,0.0000036899,0.0000784226
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,328.5,270570,0.00031719,0.000031474,4.0277,-0.052818,0.0000036959,0.0000787521
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,329,270120,0.00031817,0.000031517,4.0235,-0.052062,0.0000037021,0.0000790779
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,329.5,269670,0.00031916,0.000031559,4.0192,-0.051307,0.0000037082,0.0000794088
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,330,269230,0.00032014,0.000031603,4.0149,-0.050551,0.0000037143,0.000079738
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,330.5,268790,0.00032113,0.000031647,4.0107,-0.049796,0.0000037204,0.0000800683
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,331,268340,0.00032212,0.000031691,4.0064,-0.049041,0.0000037266,0.0000804014
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,331.5,267900,0.0003231,0.000031735,4.0022,-0.048285,0.0000037327,0.0000807306
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,332,267460,0.00032409,0.00003178,3.9979,-0.04753,0.0000037389,0.0000810651
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,332.5,267020,0.00032507,0.000031825,3.9937,-0.046774,0.000003745,0.0000813957
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,333,266580,0.00032606,0.000031871,3.9895,-0.046019,0.0000037512,0.0000817295
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,333.5,266140,0.00032704,0.000031917,3.9852,-0.045264,0.0000037574,0.0000820636
