sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,316.5,40951,0.000086181,1.7186,0.82555,0.0000244194,0.0003041498,0.0001769753
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,317,40932,0.000086285,1.7177,0.82625,0.0000244308,0.0003047429,0.0001774133
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,317.5,40913,0.00008639,1.7168,0.82695,0.0000244421,0.0003053432,0.000177856
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,318,40894,0.000086495,1.7159,0.82766,0.0000244535,0.0003059438,0.0001782993
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,318.5,40875,0.000086599,1.7151,0.82836,0.0000244648,0.0003065374,0.0001787286
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,319,40856,0.000086704,1.7142,0.82906,0.0000244762,0.0003071384,0.000179173
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,319.5,40837,0.000086808,1.7133,0.82976,0.0000244876,0.0003077325,0.0001796139
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,320,40818,0.000086913,1.7124,0.83047,0.000024499,0.0003083338,0.0001800595
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,320.5,40799,0.000087017,1.7115,0.83117,0.0000245104,0.0003089283,0.0001805015
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,321,40781,0.000087122,1.7106,0.83187,0.0000245212,0.0003095377,0.0001809527
